name,antenna,rssi,angle
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
